model_type,seed,action_mode,episode_id,step,success,episode_length,goal_delta_l2,goal_cosine_prev,action_prob_kl_from_prev,top1_action_changed_on_goal_update,entropy_after_update,top1_prob_after_update
baseline,11,sample,76,30,True,41,0.2702026963233948,0.9966438953302409,3.1039862632751465,True,1.1012831926345825,0.6774066686630249
baseline,11,sample,76,40,True,41,0.9248979687690735,0.9921938983970546,0.017765764147043228,False,0.7780494093894958,0.7958248257637024
baseline,11,sample,77,10,True,25,0.8325550556182861,0.9738895572690095,3.038252353668213,True,1.0979747772216797,0.6817947626113892
baseline,11,sample,77,20,True,25,0.34497085213661194,0.9948830405129536,0.6719131469726562,True,1.5219758749008179,0.49667027592658997
baseline,11,sample,78,10,True,34,0.7521233558654785,0.9787468066668605,1.8905006647109985,True,1.2690116167068481,0.6126850247383118
baseline,11,sample,78,20,True,34,0.5813986659049988,0.9816454417925591,0.5682175755500793,True,1.2153983116149902,0.5791380405426025
baseline,11,sample,78,30,True,34,0.7236604690551758,0.9922046393334714,0.00044906511902809143,False,0.954998254776001,0.732836127281189
baseline,11,sample,79,10,True,32,0.7191942930221558,0.9916050557062679,3.033277750015259,True,1.0717319250106812,0.6898971796035767
baseline,11,sample,79,20,True,32,0.4847813546657562,0.989167737469451,1.779059886932373,True,1.511869192123413,0.49606654047966003
baseline,11,sample,79,30,True,32,0.6823200583457947,0.9974094856423004,5.425490379333496,True,0.8990234732627869,0.7505006790161133
baseline,11,sample,80,10,True,24,0.7614849209785461,0.9698614064848435,0.587490439414978,True,1.5391147136688232,0.48992541432380676
baseline,11,sample,80,20,True,24,0.5448501706123352,0.991163497430906,0.022220933809876442,False,1.0689305067062378,0.6959742903709412
baseline,11,sample,81,10,True,24,0.9563065767288208,0.9488194167047973,0.0018087085336446762,False,1.2904936075210571,0.5896897315979004
baseline,11,sample,81,20,True,24,0.6189271807670593,0.9931916158552765,1.4195023775100708,True,1.6673007011413574,0.39652520418167114
baseline,11,sample,82,10,True,29,0.6060960292816162,0.9888340590170149,0.019508596509695053,False,1.3968596458435059,0.5514892339706421
baseline,11,sample,82,20,True,29,0.46470069885253906,0.9887642607549304,0.0002454619389027357,False,1.2717583179473877,0.605478048324585
baseline,11,sample,83,10,True,28,0.889180064201355,0.9839023337631249,1.6646466255187988,True,1.5116844177246094,0.49490347504615784
baseline,11,sample,83,20,True,28,0.4606957733631134,0.9914067308825435,0.004870941862463951,False,1.2563011646270752,0.6140526533126831
baseline,11,sample,84,10,True,28,0.9412162899971008,0.9488602666536576,0.8848705887794495,True,1.258983850479126,0.6045590043067932
baseline,11,sample,84,20,True,28,0.7679773569107056,0.9897623692999333,0.0010509379208087921,False,1.4004034996032715,0.5416333079338074
baseline,11,sample,85,10,True,23,0.555453896522522,0.9886113921120374,1.508283257484436,True,1.4873942136764526,0.5390249490737915
baseline,11,sample,85,20,True,23,0.4534592628479004,0.9916465298827875,0.691596508026123,True,1.5128401517868042,0.4974765479564667
baseline,11,sample,86,10,True,24,0.5744942426681519,0.9870752605312118,2.1418135166168213,True,1.2028143405914307,0.6564264893531799
baseline,11,sample,86,20,True,24,0.9593154788017273,0.9748452092999543,1.4024969339370728,True,0.9354559183120728,0.7392421960830688
baseline,11,sample,87,10,True,28,0.7094153165817261,0.9837843870037579,0.006150068715214729,False,1.140487551689148,0.6647995710372925
baseline,11,sample,87,20,True,28,0.3663402795791626,0.9944900501818726,3.2582547664642334,True,1.0621716976165771,0.6936051249504089
baseline,11,sample,88,10,True,50,0.971538782119751,0.9436684145898345,1.0954105854034424,True,1.1790634393692017,0.6390621066093445
baseline,11,sample,88,20,True,50,0.2796771228313446,0.9955739316489449,1.9546598196029663e-05,False,1.6278648376464844,0.4671790897846222
baseline,11,sample,88,30,True,50,0.3276812434196472,0.9974379837336361,2.855888843536377,True,1.1193580627441406,0.6712268590927124
baseline,11,sample,88,40,True,50,0.33459973335266113,0.9946488473524244,0.014368895441293716,False,1.3280813694000244,0.5847848057746887
baseline,11,sample,89,10,True,94,0.5768349170684814,0.9763192964029832,0.02632400207221508,False,1.7274140119552612,0.35195472836494446
baseline,11,sample,89,20,True,94,0.33130988478660583,0.9915776608197577,0.03804249316453934,False,1.752051830291748,0.33908697962760925
baseline,11,sample,89,30,True,94,0.2492108792066574,0.9952162009211719,0.0007040193304419518,False,1.7705836296081543,0.3292381763458252
baseline,11,sample,89,40,True,94,0.586660623550415,0.9761726850546109,0.014649800956249237,False,1.7672678232192993,0.35299253463745117
baseline,11,sample,89,50,True,94,0.3639601767063141,0.987591366384513,0.062108784914016724,False,1.7952349185943604,0.3390728235244751
baseline,11,sample,89,60,True,94,0.4601621627807617,0.9928810298460088,0.017929110676050186,False,1.7923500537872314,0.36272451281547546
baseline,11,sample,89,70,True,94,0.30316486954689026,0.9962386605403574,0.01227615587413311,False,1.3917508125305176,0.5595797300338745
baseline,11,sample,89,80,True,94,0.1314094215631485,0.9993194459714552,2.408260479569435e-05,False,1.311103105545044,0.590506374835968
baseline,11,sample,89,90,True,94,0.2736462354660034,0.9952921326243863,0.8713796734809875,True,1.555740237236023,0.4927093982696533
baseline,11,sample,90,10,True,60,0.6407567262649536,0.9907158917509227,2.666839122772217,True,1.0915851593017578,0.6852868795394897
baseline,11,sample,90,20,True,60,0.8095697164535522,0.9619296535267353,0.837523341178894,True,1.4393669366836548,0.5214382410049438
baseline,11,sample,90,30,True,60,0.5600073933601379,0.9904623203893582,1.5578281879425049,True,1.5210399627685547,0.5217339992523193
baseline,11,sample,90,40,True,60,0.6075463891029358,0.9874686378441822,0.0036008320748806,False,1.7857685089111328,0.28488779067993164
baseline,11,sample,90,50,True,60,0.15046881139278412,0.9988145436877989,1.657354474067688,True,1.3531110286712646,0.6049981713294983
baseline,11,sample,91,10,True,34,0.8655610680580139,0.9805091777327183,0.00047190114855766296,False,1.2614623308181763,0.6146917343139648
baseline,11,sample,91,20,True,34,0.5951519012451172,0.9929464092615262,0.7405867576599121,True,1.3950165510177612,0.5272887349128723
baseline,11,sample,91,30,True,34,0.5924819707870483,0.9914659697733965,0.0002850852906703949,False,0.8567492365837097,0.7727823257446289
baseline,11,sample,92,10,True,35,0.8344218730926514,0.9664358882656843,0.001491607166826725,False,1.272192358970642,0.6043583750724792
baseline,11,sample,92,20,True,35,0.5441731214523315,0.9859709504772635,0.9402338266372681,True,1.2761619091033936,0.5972452163696289
baseline,11,sample,92,30,True,35,0.4537561535835266,0.9981812298715121,0.0011860246304422617,False,0.8904527425765991,0.7603379487991333
baseline,11,sample,93,10,True,36,0.752657949924469,0.973241160660028,0.0008033299818634987,False,1.208351731300354,0.63730388879776
baseline,11,sample,93,20,True,36,0.6038081645965576,0.9802467156316769,0.006911631673574448,False,1.2075846195220947,0.6338934898376465
baseline,11,sample,93,30,True,36,0.6084581613540649,0.9969457851531048,1.3170148134231567,True,0.8136977553367615,0.785210371017456
baseline,11,sample,94,10,True,24,0.8164240717887878,0.9885583702123248,0.0018945755437016487,False,1.5160707235336304,0.5245345830917358
baseline,11,sample,94,20,True,24,0.9177323579788208,0.9794015457254156,0.012531787157058716,False,0.8649137020111084,0.7696336507797241
baseline,11,sample,95,10,True,26,0.8270202875137329,0.9807204300917637,0.0008318964391946793,False,1.1334930658340454,0.6676881313323975
baseline,11,sample,95,20,True,26,0.4461726248264313,0.9960370821351652,7.383333286270499e-05,False,1.4472501277923584,0.5392937660217285
baseline,11,sample,96,10,True,41,0.5510421395301819,0.9727076570359903,0.025783807039260864,False,1.7261580228805542,0.38873448967933655
baseline,11,sample,96,20,True,41,0.5420430898666382,0.9941216343249154,0.014353255741298199,False,1.3812576532363892,0.5635759830474854
baseline,11,sample,96,30,True,41,0.4312132000923157,0.994056412648168,0.00033396854996681213,False,1.2025766372680664,0.6366255879402161
baseline,11,sample,96,40,True,41,0.9806799292564392,0.9924372081789837,0.00014788564294576645,False,0.7169800400733948,0.8189576864242554
baseline,11,sample,97,10,True,36,0.9114469885826111,0.9467843381683595,0.0019269641488790512,False,1.242891550064087,0.6171894073486328
baseline,11,sample,97,20,True,36,0.5552461743354797,0.996785366033842,2.719242811203003,True,1.132016658782959,0.6689379811286926
baseline,11,sample,97,30,True,36,0.24414783716201782,0.9973811782832125,1.790756106376648,True,1.5170631408691406,0.5239917635917664
baseline,11,sample,98,10,True,24,0.536639928817749,0.9809316580846248,1.604305386543274,True,1.3024593591690063,0.6246716380119324
baseline,11,sample,98,20,True,24,0.694151759147644,0.9890847823848251,0.6412733793258667,True,1.4138424396514893,0.5011624693870544
baseline,11,sample,99,10,True,31,1.0244126319885254,0.9638829671879267,0.01046130619943142,False,1.184424638748169,0.6412728428840637
baseline,11,sample,99,20,True,31,0.41433337330818176,0.9953164755270059,3.3267335891723633,True,1.175675392150879,0.6478509902954102
baseline,11,sample,99,30,True,31,0.8120244741439819,0.9945867048368835,5.454339504241943,True,1.0536233186721802,0.6660688519477844
baseline,11,sample,100,10,True,27,0.5198872685432434,0.98355179430987,1.6443450450897217,True,1.2887831926345825,0.6301230788230896
baseline,11,sample,100,20,True,27,0.5194845795631409,0.9903410131969982,0.0004104154650121927,False,1.515899658203125,0.49505746364593506
baseline,11,argmax,1,10,True,18,0.9845851063728333,0.9580137867736979,0.04380398988723755,False,1.2099497318267822,0.6288744807243347
baseline,11,argmax,2,10,True,19,0.9829441905021667,0.9543330308516629,1.0225626230239868,True,1.1994227170944214,0.6309882402420044
baseline,11,argmax,3,10,True,17,0.7091788649559021,0.9737830917662618,3.095207691192627,True,1.3185319900512695,0.585910975933075
baseline,11,argmax,4,10,True,18,1.0505322217941284,0.9419207959687115,1.1408460140228271,True,1.1073410511016846,0.6679307222366333
baseline,11,argmax,5,10,True,17,0.9398930668830872,0.9531335250057699,1.1090400218963623,True,1.2431260347366333,0.6124241948127747
baseline,11,argmax,6,10,True,14,0.8773378729820251,0.9786515651396552,0.6922271847724915,True,1.399188756942749,0.5200807452201843
baseline,11,argmax,7,10,True,21,0.8540348410606384,0.9561350296335971,0.0057052141055464745,False,1.2317689657211304,0.6220075488090515
baseline,11,argmax,7,20,True,21,0.8751721382141113,0.9972875547598166,6.117327690124512,True,0.9990203976631165,0.7055004239082336
baseline,11,argmax,8,10,True,17,0.8872107267379761,0.9821603132617321,1.498449444770813,True,1.539908766746521,0.4885867238044739
baseline,11,argmax,9,10,True,15,0.586348831653595,0.9851094852252569,0.6829050779342651,True,1.5146756172180176,0.4969826638698578
baseline,11,argmax,10,10,True,17,0.826349675655365,0.9693928059888012,0.014217190444469452,False,1.1845135688781738,0.6392293572425842
baseline,11,argmax,11,10,True,19,0.8832330107688904,0.960179347423823,0.001986148301512003,False,1.2071342468261719,0.6348496079444885
baseline,11,argmax,12,10,True,17,0.7763077020645142,0.9612641699567986,0.013934958726167679,False,1.4101312160491943,0.5465738773345947
baseline,11,argmax,13,10,True,18,0.7121332883834839,0.9728173007405814,0.004866637289524078,False,1.365759015083313,0.5672910213470459
baseline,11,argmax,14,10,True,21,0.7050321102142334,0.9823770997423582,1.6813195943832397,True,1.5156927108764648,0.49700072407722473
baseline,11,argmax,14,20,True,21,0.7888465523719788,0.9958734551523438,0.019309740513563156,False,0.9078746438026428,0.744754433631897
baseline,11,argmax,15,10,True,20,0.7804908156394958,0.9927761110096315,2.9720282554626465,True,1.0864137411117554,0.6830113530158997
baseline,11,argmax,16,10,True,18,0.7096499800682068,0.9726449826592953,0.013258643448352814,False,1.2704782485961914,0.6056891083717346
baseline,11,argmax,17,10,True,21,0.8294771313667297,0.9891923058056113,1.693418264389038,True,1.4270422458648682,0.5387255549430847
baseline,11,argmax,17,20,True,21,0.7110034227371216,0.9970138253378824,6.136709690093994,True,1.1486403942108154,0.6189449429512024
baseline,11,argmax,18,10,True,15,0.8295528292655945,0.9690677351925715,0.014384090900421143,False,1.1846585273742676,0.63916015625
baseline,11,argmax,19,10,True,22,0.8589033484458923,0.9836866099253597,1.5639084577560425,True,1.5219141244888306,0.496104896068573
baseline,11,argmax,19,20,True,22,0.9476745128631592,0.9907620382892505,2.539538860321045,True,1.01436185836792,0.7412435412406921
baseline,11,argmax,20,10,True,21,0.825281023979187,0.9921612554658369,3.099384307861328,True,1.0850696563720703,0.682997465133667
baseline,11,argmax,20,20,True,21,1.0544017553329468,0.9869791782277233,5.601366996765137,True,1.0629427433013916,0.6603903770446777
baseline,11,argmax,21,10,True,21,0.700237512588501,0.9895852183884382,1.5448752641677856,True,1.4988329410552979,0.5338905453681946
baseline,11,argmax,21,20,True,21,0.8404696583747864,0.9905757731740541,6.194430828094482,True,1.0039515495300293,0.7031699419021606
baseline,11,argmax,22,10,True,19,0.8690944910049438,0.9837183478690742,0.6954355239868164,True,1.5160536766052246,0.4966914653778076
baseline,11,argmax,23,10,True,12,1.0448607206344604,0.9702562066838707,1.5789546966552734,True,0.8004264831542969,0.7918065786361694
baseline,11,argmax,24,10,True,20,0.7670401930809021,0.9657107307298982,0.013897348195314407,False,1.2517311573028564,0.6133593916893005
baseline,11,argmax,25,10,True,20,1.0140715837478638,0.9377818312918452,1.1445338726043701,True,1.1648714542388916,0.6444244384765625
baseline,11,argmax,26,10,True,17,0.9310967326164246,0.9654784859953611,0.002966053783893585,False,1.1943628787994385,0.6369934678077698
baseline,11,argmax,27,10,True,15,0.6518743634223938,0.9800595228628134,0.0040652137249708176,False,1.2794231176376343,0.6022288203239441
baseline,11,argmax,28,10,True,20,0.6642324328422546,0.9722558646421525,0.008576545864343643,False,1.3915891647338867,0.5558339953422546
baseline,11,argmax,29,10,True,17,0.646507203578949,0.9821208968438915,1.9889217615127563,True,1.2653498649597168,0.6138628721237183
baseline,11,argmax,30,10,True,19,0.6366429328918457,0.9745599068633125,0.01780759170651436,False,1.4569778442382812,0.5257927179336548
baseline,11,argmax,31,10,True,19,0.9056007862091064,0.9840675012714855,0.6509420275688171,True,1.5121738910675049,0.4898770749568939
baseline,11,argmax,32,10,True,18,0.6795336604118347,0.9684701987100991,1.369088053703308,True,1.584366798400879,0.49113354086875916
baseline,11,argmax,33,10,True,21,0.6329522728919983,0.9791395777887983,1.4254246950149536,True,1.5848236083984375,0.4913613796234131
baseline,11,argmax,33,20,True,21,1.3184902667999268,0.9894572116594237,0.015270604752004147,False,0.7374293804168701,0.8116356134414673
baseline,11,argmax,34,10,True,16,0.6518743634223938,0.9800595228628134,0.0040652137249708176,False,1.2794231176376343,0.6022288203239441
baseline,11,argmax,35,10,True,20,0.6822174191474915,0.9754992773440306,0.00645148940384388,False,1.246516466140747,0.6155973076820374
baseline,11,argmax,36,10,True,18,0.8148349523544312,0.9851874648318395,0.0058125946670770645,False,1.160942792892456,0.6513670086860657
baseline,11,argmax,37,10,True,14,1.1106075048446655,0.9467614136825748,1.7131844758987427,True,0.8128764033317566,0.7850560545921326
baseline,11,argmax,38,10,True,14,0.9075635671615601,0.9805254247440608,0.004587199538946152,False,1.2817394733428955,0.6018120646476746
baseline,11,argmax,39,10,True,17,0.6321809887886047,0.9772949837079404,2.38456392288208,True,1.1339037418365479,0.681804358959198
baseline,11,argmax,40,10,True,16,0.8649808168411255,0.9567779226568932,2.8470804691314697,True,1.3435978889465332,0.573958158493042
