model_type,seed,action_mode,episode_id,episode_seed,success,return,episode_length,num_goal_updates,mean_goal_norm,std_goal_norm,mean_goal_delta_l2,std_goal_delta_l2,mean_goal_cosine_prev,std_goal_cosine_prev,mean_policy_entropy,mean_top1_prob,mean_chosen_action_prob,mean_action_kl_on_goal_update,top1_action_change_rate_on_goal_update
ablation,11,argmax,89,1099,True,0.9811,21,3,1.7869391554877871,0.16623601759683077,0.06485923826694488,0.2080146643345141,0.9977365953158319,0.006824594363038662,1.219706927027021,0.6198092145579202,0.6198092145579202,3.25769163609948,0.5
ablation,11,argmax,90,1100,True,0.9775,25,3,1.7022823333740233,0.16597241447183808,0.03119363511602084,0.10810404257965578,0.998745653307472,0.004616050646583071,1.337990508079529,0.5702515923976899,0.5702515923976899,2.315256953239441,1.0
ablation,11,argmax,91,1101,True,0.9766,26,3,1.7058209272531362,0.3519037095429386,0.05277135491371155,0.1856274882664907,0.9982942167032577,0.005931764392807709,1.333690583705902,0.5689596843260986,0.5689596843260986,0.009699239861220121,0.0
ablation,11,argmax,92,1102,True,0.9847,17,2,1.5709702758228077,0.1386893054965266,0.02421228215098381,0.0937737655444354,0.9991260598555146,0.0033846655050448447,1.1449539030299467,0.6589036198223338,0.6589036198223338,0.010397437959909439,0.0
ablation,11,argmax,93,1103,True,0.9829,19,2,1.7154180376153243,0.08447741857585571,0.02030575109852685,0.08372275658672804,0.9990118697107262,0.00407416443724282,1.2300083480383222,0.6139188628447684,0.6139188628447684,0.025714600458741188,0.0
ablation,11,argmax,94,1104,True,0.982,20,2,1.5558180809020996,0.18953561782836914,0.022666703713567632,0.09616667941805984,0.9995388948749355,0.001956114772272713,1.224870318174362,0.623743337392807,0.623743337392807,0.13333866000175476,0.0
ablation,11,argmax,95,1105,True,0.9856,16,2,1.6316484063863754,0.0036078625006699064,0.016755064328511555,0.06269171021064783,0.9992088679458205,0.0029599220829658076,1.2271680533885956,0.6149317007511854,0.6149317007511854,0.002679085358977318,0.0
ablation,11,argmax,96,1106,True,0.982,20,2,1.5335208177566528,0.26291322708129883,0.02926084556077656,0.12414325391566434,0.9996242570118582,0.0015942852476346092,1.2765457570552825,0.5936355322599411,0.5936355322599411,2.6223864555358887,1.0
ablation,11,argmax,97,1107,True,0.9829,19,2,1.7479528000480251,0.06039593509827736,0.024335549937354192,0.10033804284920458,0.9983925835936945,0.006627984030874881,1.265718278131987,0.603652696860464,0.603652696860464,1.6845890283584595,1.0
ablation,11,argmax,98,1108,True,0.9838,18,2,1.8219626082314386,0.14498403879379815,0.032033061279970056,0.12813224511988022,0.9981479995453695,0.007407811597788411,1.2430917355749342,0.6109568658802245,0.6109568658802245,3.344193935394287,1.0
ablation,11,argmax,99,1109,True,0.9811,21,3,1.5872023559751964,0.2611006642061066,0.0642082542181015,0.2031758027222653,0.9983147928307691,0.005133118130711929,1.1655843399819874,0.6454237429868608,0.6454237429868608,3.3342695282772183,0.5
ablation,11,argmax,100,1110,True,0.9856,16,2,1.7552769631147385,0.15308954418202875,0.03388514518737793,0.1267866037922601,0.9983486653256206,0.0061788985639026186,1.2133889384567738,0.6266387589275837,0.6266387589275837,0.003991414792835712,0.0
ablation,44,sample,1,1044,True,0.9757,27,3,2.289778055968108,0.1581077959977123,0.038074683684569136,0.13190500060089802,0.9988937340180158,0.0043069316962421125,1.208980143070221,0.6328468962951943,0.45787148150029006,0.0018234355375170708,0.0
ablation,44,sample,2,1045,True,0.9621999999999999,42,5,2.069863029888698,0.2694585412868909,0.06649843367134653,0.2116705449068523,0.997256508659635,0.01008485608811037,1.2894087050642287,0.5948364848182315,0.38560106443418635,0.3081383717362769,0.25
ablation,44,sample,3,1046,True,0.9676,36,4,2.2152457303471036,0.28858297177719183,0.032065817287990024,0.10786663887075798,0.9995855830581872,0.001664079340022661,1.261433568265703,0.599985776676072,0.36666918483873207,0.0028151831841872386,0.0
ablation,44,sample,4,1047,True,0.9775,25,3,2.2802806377410887,0.24960995498934097,0.05257551372051239,0.17937976002883219,0.9974354437902315,0.011486244491948372,1.1771200489997864,0.6447338294982911,0.4083755564689636,0.000537259504199028,0.0
ablation,44,sample,5,1048,True,0.9712,32,4,2.0928243696689606,0.4262299890440764,0.060514822121589415,0.21467852327914688,0.9984410445649876,0.006490170663406169,1.3016683105379343,0.588563084602356,0.3460643417784013,0.023138937074691057,0.0
ablation,44,sample,6,1049,True,0.9667,37,4,2.2078603667181893,0.28525192326180526,0.04063441066278352,0.15328301640249792,0.9984901196392695,0.008374313435361179,1.194687186060725,0.6394663984711105,0.335424204231114,0.013114348538996031,0.0
ablation,44,sample,7,1050,True,0.9856,16,2,1.9279816001653671,0.036021317041200145,0.02056186000506083,0.07693543537374753,0.9992039589291631,0.002978420622271198,1.2431039549410343,0.6101772915571928,0.6044413018971682,1.2020679712295532,1.0
ablation,44,sample,8,1051,True,0.973,30,3,2.1279025872548423,0.12833802342928488,0.04486543351206286,0.16646731768508977,0.9969360759513762,0.011393740084196021,1.2471833686033884,0.6087893774112065,0.45247048685948055,0.8078489862382412,0.5
ablation,44,sample,9,1052,True,0.9658,38,4,2.093066133950886,0.36423964524150276,0.04053595017742466,0.14809057093688002,0.9986604234586549,0.006076204884038421,1.3275159613082284,0.576320828575837,0.41228431845574004,1.262557953906556,0.6666666666666666
ablation,44,sample,10,1053,True,0.9748,28,3,2.2173460040773665,0.036993405848670086,0.02717034794666149,0.10767820894394779,0.9988006043614638,0.005581599035319463,1.1360328836100442,0.6632899173668453,0.4843003542295524,1.3405143547570333,0.5
ablation,44,sample,11,1054,True,0.9757,27,3,2.234123530211272,0.08409400001845137,0.0290776789188385,0.1088506347624541,0.9987917500867299,0.005654496480433531,1.2275857991642423,0.6213813931853683,0.3860591161582205,0.3578943908214569,0.5
ablation,44,sample,12,1055,True,0.9676,36,4,2.0093122786945767,0.28559794664765464,0.046395689249038696,0.16276045195054367,0.9983653482332906,0.005950956958426296,1.3637326508760452,0.5603324323892593,0.351770019883083,0.0008437051437795162,0.0
ablation,44,sample,13,1056,True,0.973,30,3,2.2744344075520835,0.049999309847454966,0.037030094656451,0.1372417606979418,0.9980780166784464,0.007239527492502293,1.213480939467748,0.6297441929578781,0.42575147276123365,2.026714563369751,1.0
ablation,44,sample,14,1057,True,0.9739,29,3,2.0993980210402916,0.23085637981004528,0.03670589625835419,0.14550302196981688,0.9983210348597924,0.0074239600124265575,1.2281545811686023,0.6246737467831579,0.4129767834112562,1.7729752659797668,1.0
ablation,44,sample,15,1058,True,0.9766,26,3,2.045039332829989,0.4557468857253371,0.08382792472839355,0.2867923109874499,0.9962375836232554,0.012893551431910868,1.3174323783471034,0.5813946311290448,0.4347091834419049,1.4080293774604797,1.0
ablation,44,sample,16,1059,True,0.9793,23,3,2.17522320540055,0.3421604630173222,0.06682884964075955,0.21135249139146148,0.9976652403065578,0.009826674421670028,1.1815841586693474,0.641461123590884,0.4866395087345787,0.005636950023472309,0.0
ablation,44,sample,17,1060,True,0.9469,59,6,2.0326543662507657,0.30802352413130407,0.052948419903886726,0.17411218177760665,0.9983876455011118,0.006424098719931671,1.4144754440097485,0.5321765872886626,0.3454775657757359,0.811808392778039,0.4
ablation,44,sample,18,1061,True,0.9811,21,3,2.17662365095956,0.24399632987236886,0.05981428325176239,0.19498536336937367,0.9991804612826133,0.0030161807195715905,1.1971176976249331,0.6383907965251377,0.5118770709349996,2.9114836240187287,0.5
ablation,44,sample,19,1062,True,0.9775,25,3,2.2262433052062987,0.28270116055211936,0.056275375187397,0.18684386956309398,0.997574255909683,0.010844348547438511,1.2393613076210022,0.6093852472305298,0.48419390469789503,0.0375541802495718,0.0
ablation,44,sample,20,1063,True,0.9766,26,3,2.3206118161861715,0.28799318723595396,0.03648710012435913,0.1252507731661097,0.9995046430759121,0.001705094904548579,1.164828924032358,0.6480609178543091,0.46680945415909475,0.7598929945379496,0.5
ablation,44,sample,21,1064,True,0.9811,21,3,2.2333112217131115,0.173327950113804,0.06613159477710724,0.20846612021689315,0.9983354505353945,0.005214838448978056,1.1424713276681446,0.6578441404161,0.4753512754326775,0.39486265927553177,0.5
ablation,44,sample,22,1065,True,0.9793,23,3,2.31365996858348,0.17349431926540998,0.06111180782318115,0.19561430970206137,0.9971728149625606,0.009729363877267722,1.2022789587145266,0.6340293262315833,0.424207867325648,0.3314900971017778,0.5
ablation,44,sample,23,1066,True,0.9685,35,4,2.153109686715262,0.47190184475584784,0.06788969127570882,0.22832136201573802,0.9975803903117807,0.008121303502727988,1.2108769178390504,0.6256650635174342,0.35902910509279795,0.7115054867851237,0.3333333333333333
ablation,44,sample,24,1067,True,0.9658,38,4,1.9079777817977102,0.26137612119532916,0.03416433326295904,0.12676708348433088,0.9990797137467661,0.004861978437892682,1.3513074705475254,0.564106178126837,0.3923370489164403,0.4538677817520996,0.3333333333333333
ablation,44,sample,25,1068,True,0.9703,33,4,1.9529353127335056,0.5139334228511125,0.05485106259584427,0.21785828199971471,0.9979258722989301,0.009388931641155535,1.3087445876815103,0.5879504057494077,0.3977076576063127,0.05491946327189604,0.0
ablation,44,sample,26,1069,True,0.9541,51,6,2.4153439250646853,0.3673508175200697,0.05631013691425323,0.18235907532486978,0.9978520075570567,0.007539854335897894,1.2722613566062029,0.6060985835159526,0.31098997337268847,0.26848822929896415,0.2
ablation,44,sample,27,1070,True,0.8425,175,18,1.7066333770751954,0.2701722056496492,0.03234435540848765,0.13345373054759357,0.9985144100527641,0.0065227773114750285,1.6592388336999075,0.4016198096105031,0.239222093511905,0.08543210696798804,0.058823529411764705
ablation,44,sample,28,1071,True,0.955,50,5,2.0757333993911744,0.2887143751490689,0.04999969261033194,0.18129778223770074,0.9977808888324416,0.009234106195693668,1.34107057929039,0.5774969094991684,0.3592966888099909,0.7326776793925092,0.5
ablation,44,sample,29,1072,True,0.9784,24,3,2.105870614449183,0.1742686576359159,0.030589331103407818,0.10992922012317626,0.999430275181517,0.0020969870528121212,1.237895590563615,0.6211629286408424,0.49313204425076645,1.859568178653717,1.0
ablation,44,sample,30,1073,True,0.9739,29,3,2.1737136923033615,0.10508857329934905,0.04423240678650992,0.1618978061880739,0.9972562469764862,0.010426766924640934,1.1470290854059417,0.6593514023156002,0.4501583070076745,0.6179911366198212,0.5
ablation,44,sample,31,1074,True,0.9739,29,3,2.132512067926341,0.2066666023403623,0.043468867029462545,0.16444266554138975,0.9974024548311348,0.01072297616775753,1.222369358457368,0.6276524046371723,0.37733234349509764,0.667031351942569,0.5
ablation,44,sample,32,1075,True,0.9649,39,4,2.2049417923658323,0.22491904762998738,0.05657872557640076,0.19740987483881312,0.9972366369907851,0.010075251527121808,1.228399464717278,0.6216401106271988,0.39947911345949155,0.3551792650250718,0.3333333333333333
ablation,44,sample,33,1076,True,0.9685,35,4,2.1544549465179443,0.07339366246670229,0.030785193940734163,0.12214375976030997,0.9983492050749964,0.006795321472179648,1.2094120587621415,0.6350819434438433,0.41830508432218005,0.612370947356491,0.3333333333333333
ablation,44,sample,34,1077,True,0.9838,18,2,1.839548945426941,0.35040228161033493,0.05002021789550781,0.20008087158203125,0.9980495999797008,0.007801634148305268,1.2686140967739954,0.6033211565679975,0.5280673301054372,0.0068982429802417755,0.0
ablation,44,sample,35,1078,True,0.964,40,4,2.2827117145061493,0.2202956758884246,0.038465193448922574,0.13663859429374725,0.9985743632135178,0.005300693961581054,1.2419319197535514,0.6140862286090851,0.32434877404593865,0.622117412975058,0.6666666666666666
ablation,44,sample,36,1079,True,0.9667,37,4,2.0787121411916374,0.13991759376274665,0.04961723420355055,0.16546092653376068,0.9967251625725968,0.011101857101054833,1.2890233188062101,0.6035315402456232,0.3788625892956515,1.3412296853687924,0.6666666666666666
ablation,44,sample,37,1080,True,0.9703,33,4,2.0648733124588476,0.3984096844931745,0.05420169373974204,0.1941214608360797,0.9986343266688229,0.007135775425572176,1.297498415816914,0.5914480704249758,0.4173838778427153,0.8849304715792338,0.6666666666666666
ablation,44,sample,38,1081,True,0.9775,25,3,2.11854248046875,0.2187523479207005,0.05814760675032934,0.197037738045872,0.9966184579004658,0.011815997265110378,1.2266197180747986,0.6268766760826111,0.42963130787014964,0.0006059980951249599,0.0
ablation,44,sample,39,1082,True,0.9613,43,5,2.27119219580362,0.2079929154807298,0.04076695051931199,0.13770878511163323,0.9992822476087989,0.0035961418260075594,1.3767384415449098,0.5531398806461069,0.3730366559222687,1.413062670500949,0.75
ablation,44,sample,40,1083,True,0.9694,34,4,2.153850688653834,0.21527977799809822,0.045453580491470566,0.16124498040343868,0.9975847604216876,0.00934022908937724,1.2445440502727734,0.6175827462883556,0.3765171906527351,0.7645560124268135,0.3333333333333333
ablation,44,sample,41,1084,True,0.9811,21,3,1.8780128728775751,0.4166258346178254,0.08855877220630645,0.2663614138377402,0.997542193968464,0.007881146069665064,1.2069600820541382,0.6268785141763233,0.46548183546179817,0.010118938167579472,0.0
ablation,44,sample,42,1085,True,0.982,20,2,1.9263073801994324,0.36910921335220337,0.04481604224757144,0.19013836427520342,0.9986740968154342,0.005625299451297482,1.1716150969266892,0.6436923637986183,0.5092173397541047,0.009684865362942219,0.0
ablation,44,sample,43,1086,True,0.9757,27,3,2.21517519597654,0.1588298063158723,0.024820504280237052,0.08599591911284644,0.9995780397994584,0.0017121064196100083,1.2029897084942571,0.6367705265680949,0.47162782885479154,1.3081419318914413,0.5
ablation,44,sample,44,1087,True,0.9757,27,3,2.1364415751563177,0.047923887681112116,0.03533806078709089,0.14450217421536893,0.9975567808945084,0.011655192857894467,1.2289334314840812,0.6262973447640737,0.40452042822208667,0.00016868615057319403,0.0
ablation,44,sample,45,1088,True,0.9712,32,4,2.144676521420479,0.2284346917849781,0.062254608638824954,0.19808969484120323,0.9975357230045575,0.00819449887039704,1.3158274162560701,0.5924254711717367,0.41125511284917593,0.48895582060019177,0.3333333333333333
ablation,44,sample,46,1089,True,0.9649,39,4,2.2137025747543726,0.14207674446235233,0.03295870987992538,0.11458539623655528,0.9989219078578366,0.003961409158023454,1.3208746298765526,0.585337852820372,0.4101930527159801,0.8676246084893743,0.3333333333333333
ablation,44,sample,47,1090,True,0.9829,19,2,2.0788717897314775,0.07073098370942281,0.03322288062837389,0.13698144601807238,0.99783568757027,0.008923847660211098,1.1584742696661698,0.648492737820274,0.5110536596100581,0.00020300550386309624,0.0
ablation,44,sample,48,1091,True,0.9703,33,4,2.073402859947898,0.41237074066864476,0.07433520257472992,0.23738801100476084,0.9968785274813323,0.009947060389884422,1.2886462699283252,0.5956384340922037,0.39861377537476295,0.49236496988063055,0.3333333333333333
ablation,44,sample,49,1092,True,0.9775,25,3,2.3220876693725585,0.2262589608537825,0.04908272003134092,0.16758576794450072,0.9984486924934077,0.005184487144299161,1.1549095559120177,0.6539690399169922,0.5155196771025657,0.6382717117667198,0.5
ablation,44,sample,50,1093,True,0.9748,28,3,2.0457115939685275,0.3980457514340055,0.059525997550399216,0.2223368288087746,0.99764037570721,0.008748746511532662,1.1995927968195506,0.6336043019379888,0.4686233438551426,0.010379452258348465,0.0
ablation,44,sample,51,1094,True,0.9766,26,3,1.8796767363181481,0.3194507488819165,0.04291277766227722,0.14599480489646224,0.9986377089990873,0.004948042818660639,1.3427656224140754,0.5537477021033947,0.44861121762257355,0.0007080142386257648,0.0
ablation,44,sample,52,1095,True,0.9667,37,4,2.1504806698979557,0.12786762481008587,0.03690095908111996,0.13922402586017063,0.9981375238727248,0.007723315761885731,1.3460184271271165,0.5703582965038918,0.32674775114031257,0.0004404342034831643,0.0
ablation,44,sample,53,1096,True,0.9775,25,3,1.9175970554351807,0.4625693940345802,0.06536231314142545,0.24158990597292918,0.9976596409137227,0.009512800462457536,1.3149867129325867,0.5846735298633575,0.47187170445919036,0.7080899872817099,0.5
ablation,44,sample,54,1097,True,0.9793,23,3,2.3181289693583613,0.15469061059783024,0.042377946051684295,0.13747608773000042,0.9988488129385362,0.0047364240821885315,1.1300281027088994,0.6639600162920745,0.5170759409666061,0.00047543621622025967,0.0
ablation,44,sample,55,1098,True,0.9667,37,4,2.150018608247912,0.3584748513893845,0.04443620600634151,0.16454817029072735,0.9983341131588599,0.0070197605051778595,1.2530433664450775,0.6138300799034737,0.4057052858375214,0.8953859099807838,0.6666666666666666
ablation,44,sample,56,1099,True,0.9496,56,6,2.1827519961765836,0.3062751621684006,0.058881089362231166,0.19412792000641116,0.9977665892278009,0.009355416161775104,1.322617072079863,0.581757476819413,0.3846004657846476,0.6909619796089828,0.4
ablation,44,sample,57,1100,True,0.9586,46,5,2.139217573663463,0.2819429621172742,0.0544163531727261,0.21006672680969252,0.9972503920248185,0.011345016627212316,1.3142364336096721,0.5871693297572758,0.3751784882042557,0.1787647504825145,0.25
ablation,44,sample,58,1101,True,0.9694,34,4,2.027221216874964,0.38297303461006804,0.056659001292604386,0.17930588743424722,0.9984135240716693,0.006821295894084342,1.2814829331987045,0.6008960928987054,0.42420888757881,0.6246461858972907,0.3333333333333333
ablation,44,sample,59,1102,True,0.9649,39,4,2.2722139603052383,0.47619509806918614,0.05502621045238093,0.20614266776696918,0.9986254335703258,0.0056910382383951194,1.1822316829974835,0.6400792552874639,0.3877154351331485,0.5881756809540093,0.3333333333333333
ablation,44,sample,60,1103,True,0.9721,31,4,2.2530006362545874,0.29921463348643496,0.05358017484347025,0.17203483529552369,0.9978716525400055,0.009724157332568708,1.1823539599295585,0.6430428912562709,0.42417871753775305,3.1088372414621213,0.6666666666666666
ablation,44,sample,61,1104,True,0.9784,24,3,2.092661132415136,0.49410929281421145,0.06853424207023952,0.2274953933715427,0.9982145952610644,0.005790022946013623,1.2571258296569188,0.6150867231190205,0.46617662720382214,1.0256054676137865,0.5
ablation,44,sample,62,1105,True,0.9838,18,2,2.0911047723558216,0.2068034666728755,0.04415035598418292,0.17660142393673167,0.9974078688702527,0.010368357844364191,1.203054063849979,0.6350617938571506,0.5856657731864188,0.028298553079366684,0.0
ablation,44,sample,63,1106,True,0.9694,34,4,2.0303667853860294,0.3579617843666172,0.07157412803534305,0.22830998491257407,0.995989382760486,0.01446594233119613,1.3091770971522612,0.583541165379917,0.3963913957533591,1.4981074730555217,1.0
ablation,44,sample,64,1107,True,0.9766,26,3,2.1257612246733446,0.16915323155161738,0.05249448537826538,0.17806776450225148,0.9972381100219198,0.009482305948716475,1.2593790017641509,0.6072704081351941,0.4242844355220978,0.00039949268102645874,0.0
ablation,44,sample,65,1108,True,0.9784,24,3,2.035668949286143,0.13995304791956326,0.04253939442012621,0.14660393754139597,0.9980519729097006,0.006877528775049274,1.258285105228424,0.599606371174256,0.45504768533282913,0.6020304784178734,0.5
ablation,44,sample,66,1109,True,0.9577,47,5,2.1370214198498014,0.41227772132429685,0.06403769487920015,0.22034891686113625,0.997864924321427,0.0072347100288789185,1.3321104087728135,0.5575942206890026,0.3460341673740681,0.6471922377822921,0.5
ablation,44,sample,67,1110,True,0.9784,24,3,2.0010938346385956,0.1260631826174231,0.048813337865083115,0.15936875648509524,0.9969054186009224,0.010492786280917177,1.2357881541053455,0.6211629783113798,0.46112133120186627,0.000321827654261142,0.0
ablation,44,sample,68,1111,True,0.9784,24,3,2.208169102668762,0.2867599768846445,0.07126914936563243,0.2339406388427248,0.9963891659819673,0.012114391623947241,1.2026582087079685,0.6394148170948029,0.529195737404128,1.0973793547600508,0.5
ablation,44,sample,69,1112,True,0.9757,27,3,2.1490246101661965,0.1835973358711543,0.06146000898801363,0.21292716291803365,0.9954709602543859,0.015769244259069636,1.2086958244994834,0.6298216338510867,0.4346909870704015,0.8148615194950253,0.5
ablation,44,sample,70,1113,True,0.9757,27,3,1.9682820638020833,0.380211215533117,0.059327396062704235,0.2138523107504293,0.9975053461579446,0.008725087136120116,1.2202004613699737,0.6236205299695333,0.3692822834407842,0.32911492232233286,0.5
ablation,44,sample,71,1114,True,0.9685,35,4,2.04491993359157,0.4346285807952465,0.06165424778180964,0.21440342307797225,0.9984589150735774,0.006962057044465224,1.2571452481406076,0.6053371591227396,0.41933794311646905,0.5201371672252814,0.3333333333333333
ablation,44,sample,72,1115,True,0.9784,24,3,2.4469966689745584,0.2012303715033502,0.04453560839528623,0.15041970136903088,0.9991134315776418,0.0029187265898982717,1.1405103902022045,0.6585253303249677,0.4945612414740026,0.6838775770738721,0.5
ablation,44,sample,73,1116,True,0.9676,36,4,2.304892063140869,0.28905028733831545,0.03787797817162105,0.14159531055014143,0.999390401772374,0.0027821137803122845,1.216275014811092,0.6316641751262877,0.4532504774009188,0.5916184477197627,0.3333333333333333
ablation,44,sample,74,1117,True,0.9784,24,3,2.359092354774475,0.20775199836320657,0.0545110443364019,0.18542455503590202,0.9972091733828232,0.011797555314061198,1.1945142646630604,0.6409165983398756,0.5039866242247323,1.402627944946289,1.0
ablation,44,sample,75,1118,True,0.9784,24,3,2.178364098072052,0.26131462128908944,0.062333863714466926,0.20333729692320285,0.9971048763247637,0.010119775788793972,1.2585536514719327,0.6075566274424394,0.5111192076777419,0.03343254141509533,0.0
ablation,44,sample,76,1119,True,0.9766,26,3,1.9464367444698627,0.3944484264570052,0.048166356086730956,0.1657996780711965,0.998841542231566,0.004051729845034587,1.2826856145491967,0.5952676316866508,0.42838143904765064,0.10462205018848181,0.0
ablation,44,sample,77,1120,True,0.9757,27,3,2.2548154636665627,0.21529742283204784,0.023854154233749095,0.09133657836244946,0.9998673152444777,0.0005007492792027537,1.1955576605266995,0.6369153901382729,0.3968398713127331,0.0013041396014159545,0.0
ablation,44,sample,78,1121,True,0.9685,35,4,2.2082154069628035,0.151873060832528,0.01932642181568286,0.09125916298792038,0.9993008626458637,0.003961107947742907,1.2613267489842006,0.6138661742210388,0.3958955695586545,1.0983657439549763,1.0
ablation,44,sample,79,1122,True,0.9685,35,4,2.0823000158582414,0.45194746628752963,0.06444402477320503,0.21027300991661343,0.9974437082260303,0.008704238900162165,1.333995338848659,0.5741230232375009,0.4744007320941559,1.3148035689567525,0.6666666666666666
ablation,44,sample,80,1123,True,0.973,30,3,2.513205051422119,0.2640084655771457,0.02957301509791407,0.11087411980458509,0.9995540584382234,0.0017148793100571667,1.1325237691402434,0.661980930964152,0.39701392501592636,0.8040412857662886,0.5
ablation,44,sample,81,1124,True,0.9775,25,3,2.233351469039917,0.2704346937461504,0.06997254490852356,0.2379128046231199,0.9960904189690138,0.012968515182846967,1.195529544353485,0.6388103246688843,0.5093097639083862,0.687074619345367,0.5
ablation,44,sample,82,1125,True,0.9739,29,3,2.0450808590856093,0.2006356680390123,0.045945320810590475,0.1813318285059469,0.9967730750909124,0.013687866372091472,1.3182755811461087,0.578422998559886,0.41885421542322326,1.2179594337940216,1.0
ablation,44,sample,83,1126,True,0.9721,31,4,2.2987377566675984,0.2660046758756822,0.05749203662077586,0.18988207878442015,0.9994314458723583,0.00183676209385669,1.2626037116973632,0.6050937560296827,0.3825639421721139,0.010757256454477707,0.0
ablation,44,sample,84,1127,True,0.9694,34,4,2.181097998338587,0.22457766643977078,0.040933866392482414,0.1387666606906276,0.9990871319644886,0.0029187730954025972,1.2915476893677431,0.5966089034781736,0.44150739206987266,0.9186301308994492,0.6666666666666666
ablation,44,sample,85,1128,True,0.9703,33,4,2.3040435386426523,0.23560286815317316,0.039300205651670694,0.13674935766550833,0.999152716879053,0.003061420059239351,1.2170489502675605,0.6338328872666215,0.35297026778712415,0.008036410610657185,0.0
ablation,44,sample,86,1129,True,0.9784,24,3,1.9766607483228047,0.3896402596615619,0.06739875544672427,0.22771869159136293,0.9969291663363727,0.010190723725286325,1.2240898807843525,0.6181427364548048,0.4016665288557609,0.373670632019639,0.5
ablation,44,sample,87,1130,True,0.9766,26,3,2.1640821511928854,0.2203388616773835,0.05439161777496338,0.19010037139632863,0.9971478624961087,0.010501217840125173,1.1795850121057951,0.644696043087886,0.44207843163838756,0.00025346106849610806,0.0
ablation,44,sample,88,1131,True,0.973,30,3,1.9198015928268433,0.28174187124196465,0.03982892015884663,0.16149587533906165,0.9981608015112511,0.008053524082468469,1.2783935924371084,0.5967902282873789,0.43676414924363294,0.13352820090949535,0.0
ablation,44,sample,89,1132,True,0.9793,23,3,2.2392625912376074,0.16806295152596815,0.05094006928530606,0.1617366484534383,0.9980140282002239,0.006788117460821692,1.2531714543052341,0.6183322642160498,0.5119356402884359,1.342589158564806,0.5
ablation,44,sample,90,1133,True,0.9739,29,3,2.182651264914151,0.09996048966227214,0.03411626709359033,0.12350783246111052,0.9984585587133618,0.005610942374719423,1.21733741513614,0.6276161670684814,0.432103074444779,0.6830484513193369,0.5
ablation,44,sample,91,1134,True,0.9721,31,4,2.1214968619808072,0.19203467294001234,0.07178881168365478,0.24657811087725928,0.996849595321207,0.010956850201509095,1.2346477643136056,0.6159376809673924,0.4169521879164442,1.7966901367763057,0.3333333333333333
ablation,44,sample,92,1135,True,0.9811,21,3,2.321098043805077,0.15751491766616804,0.052282928675413134,0.18754340247611076,0.9992728837505208,0.002475335836220815,1.1509816192445301,0.6554387864612398,0.49057741480923833,2.950964702293277,0.5
ablation,44,sample,93,1136,True,0.9811,21,3,2.223328851518177,0.2895896370393712,0.08316228687763214,0.24954732837522842,0.9969861004084356,0.011525770224431294,1.2172278052284604,0.6271631916364034,0.4363299876096703,0.00963519245851785,0.0
ablation,44,sample,94,1137,True,0.9721,31,4,2.039660030795682,0.25207496188901457,0.08369724949200948,0.2715499741835919,0.996918137057539,0.009840559267050434,1.2454947598518864,0.615284429442498,0.3486507592662688,0.2099062204360962,0.3333333333333333
ablation,44,sample,95,1138,True,0.9631,41,5,2.1717167831048734,0.19002979147638915,0.0542400948703289,0.17083567499785063,0.9979101442634066,0.007205429390670583,1.3063697916705435,0.5862970831917553,0.3670585522564446,0.013334206363651901,0.0
ablation,44,sample,96,1139,True,0.9739,29,3,1.879593331238319,0.3042150573162804,0.042967577065740316,0.15515364077906973,0.9981263025098492,0.007656550039978063,1.316662023807394,0.5777414482215355,0.3614692914074865,0.2450063582509756,0.5
ablation,44,sample,97,1140,True,0.9694,34,4,2.1215030866510727,0.15360994488271593,0.045255052320884934,0.14392090051114192,0.9981091311670084,0.006021350546274383,1.2794749947155224,0.6027922972160227,0.3764735563274692,0.3636929467320442,0.3333333333333333
ablation,44,sample,98,1141,True,0.9802,22,3,2.0521680875258013,0.3257565222523607,0.07751499755041939,0.2857374448167872,0.9968883345888683,0.012044449371159614,1.2758429592305964,0.5951350832527335,0.4674382817677476,1.2948187589645386,1.0
ablation,44,sample,99,1142,True,0.9739,29,3,1.9864244625486176,0.35568388448086435,0.06195745936461857,0.22442908999492578,0.9975858557778589,0.009261157526467728,1.1943987977915798,0.6318128838621336,0.4282836564655962,0.7109567672014236,0.5
ablation,44,sample,100,1143,True,0.9721,31,4,2.148225930429274,0.44792579103229896,0.06619005302588145,0.22235496357209963,0.9979759752247152,0.008741334853009056,1.2644586813065313,0.5943798317063239,0.41666057669828016,0.5405993833361814,0.3333333333333333
ablation,44,argmax,1,1044,True,0.9856,16,2,2.318398952484131,0.006288293978613021,0.0382192333539327,0.14300327679557928,0.9979656968086198,0.007611779663725655,1.151502337306738,0.6549085564911366,0.6549085564911366,0.008007016032934189,0.0
ablation,44,argmax,2,1045,True,0.982,20,2,2.193875312805176,0.022424697875976562,0.015233055541389868,0.06462838122904853,0.9995528893308437,0.001896688645222831,1.1791589111089706,0.6475968867540359,0.6475968867540359,0.01162053644657135,0.0
ablation,44,argmax,3,1046,True,0.9838,18,2,2.1879558430777655,0.22275317761296146,0.03356782478444716,0.13427129913778865,0.9992433341148538,0.0030267399242491413,1.173962328169081,0.640239934126536,0.640239934126536,0.022797033190727234,0.0
